,klub,pilkarz,pozycja,data_urodzenia,wzrost,dominujaca_noga,kontrakt_od,kontrakt_do,wartosc_eur,liga,wiek
2681,Benfika Lizbona,Nicolás Otamendi,Środkowy obrońca,12 lut 1988 (34),"1,83m",prawonożny,29 wrz 2020,30 cze 2023,3000000.0,liga nos,34
2682,Benfika Lizbona,Germán Conti,Środkowy obrońca,3 cze 1994 (28),"1,93m",prawonożny,1 lip 2018,30 cze 2023,2000000.0,liga nos,28
2683,Benfika Lizbona,Alejandro Grimaldo,Lewy obrońca,20 wrz 1995 (27),"1,71m",lewonożny,1 sty 2016,30 cze 2023,20000000.0,liga nos,27
2684,Benfika Lizbona,Mihailo Ristić,Lewy obrońca,31 paź 1995 (27),"1,80m",lewonożny,1 lip 2022,30 cze 2026,3500000.0,liga nos,27
2685,Benfika Lizbona,Alexander Bah,Prawy obrońca,9 gru 1997 (25),"1,83m",prawonożny,1 lip 2022,30 cze 2027,8000000.0,liga nos,25
2686,Benfika Lizbona,Gilberto,Prawy obrońca,7 mar 1993 (29),"1,81m",prawonożny,8 sie 2020,30 cze 2025,6000000.0,liga nos,29
2687,Benfika Lizbona,André Almeida,Prawy obrońca,10 wrz 1990 (32),"1,85m",prawonożny,1 lip 2011,30 cze 2023,500000.0,liga nos,32
2688,Benfika Lizbona,Florentino,Defensywny pomocnik,19 sie 1999 (23),"1,84m",prawonożny,1 sty 2019,30 cze 2027,15000000.0,liga nos,23
2689,Benfika Lizbona,Fredrik Aursnes,Defensywny pomocnik,10 gru 1995 (27),"1,81m",prawonożny,24 sie 2022,30 cze 2027,13000000.0,liga nos,27
2690,Benfika Lizbona,Enzo Fernández,Środkowy pomocnik,17 sty 2001 (22),"1,78m",prawonożny,14 lip 2022,30 cze 2027,55000000.0,liga nos,22
2691,Benfika Lizbona,Chiquinho,Środkowy pomocnik,19 lip 1995 (27),"1,75m",prawonożny,1 lip 2019,30 cze 2024,4000000.0,liga nos,27
2692,Benfika Lizbona,João Mário,Ofensywny pomocnik,19 sty 1993 (29),"1,79m",prawonożny,13 lip 2021,30 cze 2026,12000000.0,liga nos,29
2693,Benfika Lizbona,João Neves,Ofensywny pomocnik,27 wrz 2004 (18),"1,74m",prawonożny,1 sty 2023,30 cze 2028,500000.0,liga nos,18
2694,Benfika Lizbona,Julian Draxler,Lewy napastnik,20 wrz 1993 (29),"1,85m",prawonożny,1 wrz 2022,30 cze 2023,12000000.0,liga nos,29
2695,Benfika Lizbona,Andreas Schjelderup,Lewy napastnik,1 cze 2004 (18),"1,76m",prawonożny,12 sty 2023,30 cze 2028,9000000.0,liga nos,18
2696,Benfika Lizbona,Gil Dias,Lewy napastnik,28 wrz 1996 (26),"1,86m",lewonożny,1 lip 2021,30 cze 2026,2000000.0,liga nos,26
2697,Benfika Lizbona,David Neres,Prawy napastnik,3 mar 1997 (25),"1,76m",lewonożny,1 lip 2022,30 cze 2027,22000000.0,liga nos,25
2698,Benfika Lizbona,Yony González,Prawy napastnik,11 lip 1994 (28),"1,84m",prawonożny,10 sty 2020,30 cze 2024,700000.0,liga nos,28
2699,Benfika Lizbona,Rafa Silva,Cofnięty napastnik,17 maj 1993 (29),"1,72m",prawonożny,31 sie 2016,30 cze 2024,23000000.0,liga nos,29
2700,Benfika Lizbona,Gonçalo Ramos,Środkowy napastnik,20 cze 2001 (21),"1,85m",prawonożny,1 paź 2020,30 cze 2026,30000000.0,liga nos,21
2701,Benfika Lizbona,Petar Musa,Środkowy napastnik,4 mar 1998 (24),"1,90m",prawonożny,2 lip 2022,30 cze 2027,5000000.0,liga nos,24
2702,Benfika Lizbona,Henrique Araújo,Środkowy napastnik,19 sty 2002 (20),"1,82m",prawonożny,1 lip 2022,30 cze 2027,5000000.0,liga nos,20
2703,Benfika Lizbona,Casper Tengstedt,Środkowy napastnik,1 cze 2000 (22),"1,84m",prawonożny,11 sty 2023,30 cze 2028,3500000.0,liga nos,22
2704,FC Porto,Diogo Costa,Bramkarz,19 wrz 1999 (23),"1,86m",prawonożny,1 lip 2019,30 cze 2027,35000000.0,liga nos,23
2705,FC Porto,Cláudio Ramos,Bramkarz,16 lis 1991 (31),"1,83m",prawonożny,14 sie 2020,30 cze 2024,1500000.0,liga nos,31
2706,FC Porto,Samuel,Bramkarz,29 mar 1994 (28),"1,88m",prawonożny,1 wrz 2022,30 cze 2027,1500000.0,liga nos,28
2707,FC Porto,David Carmo,Środkowy obrońca,19 lip 1999 (23),"1,96m",lewonożny,5 lip 2022,30 cze 2027,20000000.0,liga nos,23
2708,FC Porto,Fábio Cardoso,Środkowy obrońca,19 kwi 1994 (28),"1,87m",prawonożny,1 lip 2021,30 cze 2026,3000000.0,liga nos,28
2709,FC Porto,Pepe,Środkowy obrońca,26 lut 1983 (39),"1,87m",prawonożny,8 sty 2019,30 cze 2023,1000000.0,liga nos,39
2710,FC Porto,Iván Marcano,Środkowy obrońca,23 cze 1987 (35),"1,89m",lewonożny,11 lip 2019,30 cze 2023,500000.0,liga nos,35
2711,FC Porto,Zaidu ,Lewy obrońca,13 cze 1997 (25),"1,82m",lewonożny,30 sie 2020,30 cze 2027,10000000.0,liga nos,25
2712,FC Porto,Wendell,Lewy obrońca,20 lip 1993 (29),"1,76m",lewonożny,19 sie 2021,30 cze 2025,5000000.0,liga nos,29
2713,FC Porto,João Mário,Prawy obrońca,3 sty 2000 (23),"1,78m",obunożny,1 wrz 2020,30 cze 2027,12000000.0,liga nos,23
2714,FC Porto,Wilson Manafá,Prawy obrońca,23 lip 1994 (28),"1,77m",prawonożny,21 sty 2019,30 cze 2023,3500000.0,liga nos,28
2715,FC Porto,Nanu,Prawy obrońca,17 maj 1994 (28),"1,77m",prawonożny,5 paź 2020,30 cze 2025,1500000.0,liga nos,28
2716,FC Porto,Rodrigo Conceição,Prawy obrońca,2 sty 2000 (23),"1,75m",prawonożny,1 lip 2022,30 cze 2024,1500000.0,liga nos,23
2717,FC Porto,Mateus Uribe,Defensywny pomocnik,21 mar 1991 (31),"1,82m",prawonożny,4 sie 2019,30 cze 2023,12000000.0,liga nos,31
2718,FC Porto,Marko Grujić,Defensywny pomocnik,13 kwi 1996 (26),"1,91m",prawonożny,1 lip 2022,30 cze 2026,9000000.0,liga nos,26
2719,FC Porto,Stephen Eustaquio,Środkowy pomocnik,21 gru 1996 (26),"1,77m",prawonożny,1 lip 2022,30 cze 2027,8000000.0,liga nos,26
2720,FC Porto,Bruno Costa,Środkowy pomocnik,19 kwi 1997 (25),"1,74m",prawonożny,6 lip 2021,30 cze 2024,2500000.0,liga nos,25
2721,FC Porto,Bernardo Folha,Środkowy pomocnik,23 mar 2002 (20),"1,77m",prawonożny,-,30 cze 2024,900000.0,liga nos,20
2722,FC Porto,Pepê,Lewy pomocnik,24 lut 1997 (25),"1,75m",prawonożny,1 lip 2021,30 cze 2027,22000000.0,liga nos,25
2723,FC Porto,André Franco,Ofensywny pomocnik,12 kwi 1998 (24),"1,77m",lewonożny,4 sie 2022,30 cze 2027,3500000.0,liga nos,24
2724,FC Porto,Galeno,Lewy napastnik,22 paź 1997 (25),"1,79m",prawonożny,31 sty 2022,30 cze 2027,15000000.0,liga nos,25
2725,FC Porto,Gabriel Veron,Lewy napastnik,3 wrz 2002 (20),"1,76m",prawonożny,22 lip 2022,30 cze 2027,12000000.0,liga nos,20
2726,FC Porto,Fernando Andrade,Lewy napastnik,8 sty 1993 (30),"1,82m",prawonożny,4 sty 2019,30 cze 2023,800000.0,liga nos,30
2727,FC Porto,Otávio,Prawy napastnik,9 lut 1995 (27),"1,72m",prawonożny,1 wrz 2014,30 cze 2025,30000000.0,liga nos,27
2728,FC Porto,Gonçalo Borges,Prawy napastnik,29 mar 2001 (21),"1,84m",prawonożny,-,30 cze 2027,2000000.0,liga nos,21
2729,FC Porto,Evanilson ,Środkowy napastnik,6 paź 1999 (23),"1,83m",obunożny,9 wrz 2020,30 cze 2027,22000000.0,liga nos,23
2730,FC Porto,Mehdi Taremi,Środkowy napastnik,18 lip 1992 (30),"1,85m",prawonożny,31 sie 2020,30 cze 2024,20000000.0,liga nos,30
2731,FC Porto,Toni Martínez,Środkowy napastnik,30 cze 1997 (25),"1,87m",prawonożny,4 paź 2020,30 cze 2025,7000000.0,liga nos,25
2732,FC Porto,Danny Namaso,Środkowy napastnik,28 sie 2000 (22),"1,82m",prawonożny,1 lip 2022,30 cze 2025,3000000.0,liga nos,22
2733,Sporting CP,Antonio Adán,Bramkarz,13 maj 1987 (35),"1,90m",lewonożny,20 sie 2020,30 cze 2024,2000000.0,liga nos,35
2734,Sporting CP,Franco Israel,Bramkarz,22 kwi 2000 (22),"1,90m",prawonożny,5 lip 2022,30 cze 2027,1000000.0,liga nos,22
2735,Sporting CP,André Paulo,Bramkarz,18 gru 1996 (26),"1,88m",prawonożny,1 lip 2022,30 cze 2023,100000.0,liga nos,26
2736,Sporting CP,Gonçalo Inácio,Środkowy obrońca,25 sie 2001 (21),"1,85m",lewonożny,1 lip 2020,30 cze 2026,23000000.0,liga nos,21
2737,Sporting CP,Jeremiah St. Juste,Środkowy obrońca,19 paź 1996 (26),"1,86m",prawonożny,1 lip 2022,30 cze 2026,13000000.0,liga nos,26
2738,Sporting CP,Sebastián Coates,Środkowy obrońca,7 paź 1990 (32),"1,96m",prawonożny,2 lut 2017,30 cze 2024,6000000.0,liga nos,32
2739,Sporting CP,José Marsà,Środkowy obrońca,4 mar 2002 (20),"1,85m",lewonożny,1 lip 2022,30 cze 2024,2000000.0,liga nos,20
2740,Sporting CP,Luís Neto ,Środkowy obrońca,26 maj 1988 (34),"1,85m",prawonożny,1 lip 2019,30 cze 2023,800000.0,liga nos,34
2741,Sporting CP,Chico Lamba ,Środkowy obrońca,10 mar 2003 (19),"1,89m",prawonożny,-,30 cze 2024,500000.0,liga nos,19
2742,Sporting CP,Matheus Reis,Lewy obrońca,18 lut 1995 (27),"1,84m",lewonożny,1 lip 2021,30 cze 2025,8000000.0,liga nos,27
2743,Sporting CP,Flávio Nazinho,Lewy obrońca,20 lip 2003 (19),"1,80m",lewonożny,1 lip 2022,30 cze 2024,1000000.0,liga nos,19
2744,Sporting CP,Pedro Porro,Prawy obrońca,13 wrz 1999 (23),"1,73m",prawonożny,1 lip 2022,30 cze 2025,25000000.0,liga nos,23
2745,Sporting CP,Ricardo Esgaio,Prawy obrońca,16 maj 1993 (29),"1,72m",prawonożny,3 lip 2021,30 cze 2026,3500000.0,liga nos,29
2746,Sporting CP,Gonçalo Esteves,Prawy obrońca,27 lut 2004 (18),"1,71m",prawonożny,8 lip 2021,30 cze 2024,3000000.0,liga nos,18
2747,Sporting CP,Manuel Ugarte,Defensywny pomocnik,11 kwi 2001 (21),"1,82m",prawonożny,9 sie 2021,30 cze 2026,18000000.0,liga nos,21
2748,Sporting CP,Hidemasa Morita,Defensywny pomocnik,10 maj 1995 (27),"1,77m",prawonożny,1 lip 2022,30 cze 2026,7000000.0,liga nos,27
2749,Sporting CP,Mateo Tanlongo,Defensywny pomocnik,12 sie 2003 (19),"1,83m",prawonożny,5 sty 2023,30 cze 2027,1500000.0,liga nos,19
2750,Sporting CP,Eduardo Henrique,Defensywny pomocnik,17 maj 1995 (27),"1,86m",prawonożny,2 lip 2019,30 cze 2024,1500000.0,liga nos,27
2751,Sporting CP,Dário Essugo,Defensywny pomocnik,14 mar 2005 (17),"1,78m",prawonożny,-,30 cze 2025,1000000.0,liga nos,17
2752,Sporting CP,Daniel Bragança ,Środkowy pomocnik,27 maj 1999 (23),"1,69m",lewonożny,3 sie 2020,30 cze 2025,5000000.0,liga nos,23
2753,Sporting CP,Sotiris Alexandropoulos,Środkowy pomocnik,26 lis 2001 (21),"1,86m",obunożny,29 sie 2022,30 cze 2027,4000000.0,liga nos,21
2754,Sporting CP,Pedro Gonçalves,Lewy napastnik,28 cze 1998 (24),"1,73m",prawonożny,18 sie 2020,30 cze 2026,30000000.0,liga nos,24
2755,Sporting CP,Nuno Santos,Lewy napastnik,13 lut 1995 (27),"1,77m",lewonożny,21 sie 2020,30 cze 2025,10000000.0,liga nos,27
2756,Sporting CP,Jovane Cabral,Lewy napastnik,14 cze 1998 (24),"1,74m",prawonożny,1 lip 2018,30 cze 2025,5000000.0,liga nos,24
2757,Sporting CP,Arthur Gomes,Lewy napastnik,3 lip 1998 (24),"1,74m",prawonożny,5 wrz 2022,30 cze 2027,4000000.0,liga nos,24
2758,Sporting CP,Rochinha,Lewy napastnik,3 maj 1995 (27),"1,69m",prawonożny,5 lip 2022,30 cze 2026,3500000.0,liga nos,27
2759,Sporting CP,Marcus Edwards,Prawy napastnik,3 gru 1998 (24),"1,68m",lewonożny,31 sty 2022,30 cze 2026,25000000.0,liga nos,24
2760,Sporting CP,Francisco Trincão,Prawy napastnik,29 gru 1999 (23),"1,84m",lewonożny,13 lip 2022,30 cze 2023,20000000.0,liga nos,23
2761,Sporting CP,Issahaku Fatawu,Prawy napastnik,8 mar 2004 (18),"1,77m",lewonożny,1 lip 2022,30 cze 2026,3000000.0,liga nos,18
2762,Sporting CP,Rodrigo Ribeiro,Cofnięty napastnik,28 kwi 2005 (17),"1,85m",prawonożny,1 lip 2022,30 cze 2025,3000000.0,liga nos,17
2763,Sporting CP,Paulinho,Środkowy napastnik,9 lis 1992 (30),"1,87m",lewonożny,31 sty 2021,30 cze 2026,10000000.0,liga nos,30
2764,Sporting CP,Luiz Phellype,Środkowy napastnik,27 wrz 1993 (29),"1,88m",prawonożny,1 sty 2019,30 cze 2024,1300000.0,liga nos,29
2765,SC Braga,Matheus,Bramkarz,29 mar 1992 (30),"1,90m",prawonożny,1 lip 2014,30 cze 2027,6000000.0,liga nos,30
2766,SC Braga,Lukas Hornicek,Bramkarz,13 lip 2002 (20),"1,94m",prawonożny,-,30 cze 2024,2000000.0,liga nos,20
2767,SC Braga,Tiago Sá,Bramkarz,11 sty 1995 (28),"1,86m",prawonożny,1 lip 2015,30 cze 2023,800000.0,liga nos,28
2768,SC Braga,Vítor Tormena,Środkowy obrońca,4 sty 1996 (27),"1,92m",prawonożny,1 lip 2019,30 cze 2024,4000000.0,liga nos,27
2769,SC Braga,Paulo Oliveira,Środkowy obrońca,8 sty 1992 (31),"1,87m",prawonożny,1 lip 2021,30 cze 2025,3500000.0,liga nos,31
2770,SC Braga,Sikou Niakaté,Środkowy obrońca,10 lip 1999 (23),"1,86m",lewonożny,1 lip 2022,30 cze 2023,3000000.0,liga nos,23
2771,SC Braga,Bruno Rodrigues,Środkowy obrońca,8 cze 2001 (21),"1,92m",prawonożny,10 lut 2021,30 cze 2025,2000000.0,liga nos,21
2772,SC Braga,Bruno Viana,Środkowy obrońca,5 lut 1995 (27),"1,86m",prawonożny,1 lip 2018,30 cze 2024,1800000.0,liga nos,27
2773,SC Braga,Serdar Saatci,Środkowy obrońca,14 lut 2003 (19),"1,90m",prawonożny,1 wrz 2022,30 cze 2027,1500000.0,liga nos,19
2774,SC Braga,Nuno Sequeira,Lewy obrońca,19 sie 1990 (32),"1,84m",lewonożny,1 lip 2017,30 cze 2024,2500000.0,liga nos,32
2775,SC Braga,Cristián Borja,Lewy obrońca,18 lut 1993 (29),"1,80m",lewonożny,1 lut 2021,30 cze 2025,2000000.0,liga nos,29
2776,SC Braga,Fabiano Silva,Prawy obrońca,14 mar 2000 (22),"1,75m",prawonożny,1 lip 2021,30 cze 2024,3500000.0,liga nos,22
2777,SC Braga,Víctor Gómez,Prawy obrońca,1 kwi 2000 (22),"1,69m",prawonożny,1 lip 2022,30 cze 2023,2500000.0,liga nos,22
2778,SC Braga,Zé Carlos,Prawy obrońca,31 lip 1998 (24),"1,77m",prawonożny,3 sie 2020,30 cze 2024,800000.0,liga nos,24
2779,SC Braga,Dinis Pinto,Prawy obrońca,24 sie 2000 (22),"1,78m",prawonożny,-,30 cze 2023,300000.0,liga nos,22
2780,SC Braga,Al Musrati,Defensywny pomocnik,6 kwi 1996 (26),"1,89m",prawonożny,3 sie 2020,30 cze 2026,14000000.0,liga nos,26
2781,SC Braga,Uroš Račić,Defensywny pomocnik,17 mar 1998 (24),"1,93m",obunożny,1 wrz 2022,30 cze 2023,6500000.0,liga nos,24
2782,SC Braga,Gorby,Defensywny pomocnik,25 lip 2002 (20),"1,83m",prawonożny,1 gru 2021,30 cze 2027,500000.0,liga nos,20
2783,SC Braga,André Horta,Środkowy pomocnik,7 lis 1996 (26),"1,75m",prawonożny,1 lip 2019,30 cze 2027,5000000.0,liga nos,26
2784,SC Braga,André Castro,Środkowy pomocnik,2 kwi 1988 (34),"1,81m",prawonożny,4 sie 2020,30 cze 2023,400000.0,liga nos,34
2785,SC Braga,Rodrigo Gomes,Lewy pomocnik,7 lip 2003 (19),"1,75m",prawonożny,1 sty 2022,30 cze 2026,3000000.0,liga nos,19
2786,SC Braga,Ricardo Horta,Lewy napastnik,15 wrz 1994 (28),"1,73m",prawonożny,18 lip 2017,30 cze 2026,20000000.0,liga nos,28
2787,SC Braga,Álvaro Djaló,Lewy napastnik,16 sie 1999 (23),"1,75m",prawonożny,1 lip 2022,30 cze 2025,1500000.0,liga nos,23
2788,SC Braga,Iuri Medeiros,Prawy napastnik,10 lip 1994 (28),"1,74m",lewonożny,1 lip 2021,30 cze 2026,6000000.0,liga nos,28
2789,SC Braga,Diego Lainez,Prawy napastnik,9 cze 2000 (22),"1,68m",lewonożny,29 lip 2022,30 cze 2023,2500000.0,liga nos,22
2790,SC Braga,Hernâni Infande,Prawy napastnik,3 kwi 2001 (21),"1,78m",prawonożny,-,30 cze 2024,500000.0,liga nos,21
2791,SC Braga,Vitinha,Środkowy napastnik,15 mar 2000 (22),"1,83m",prawonożny,1 paź 2021,30 cze 2027,15000000.0,liga nos,22
2792,SC Braga,Abel Ruiz,Środkowy napastnik,28 sty 2000 (22),"1,80m",prawonożny,1 lip 2020,30 cze 2025,7000000.0,liga nos,22
2793,SC Braga,Simon Banza,Środkowy napastnik,13 sie 1996 (26),"1,89m",prawonożny,19 lip 2022,30 cze 2027,7000000.0,liga nos,26
2794,FC Famalicão,Luiz Júnior,Bramkarz,14 sty 2001 (22),"1,92m",lewonożny,1 lis 2020,30 cze 2027,3000000.0,liga nos,22
2795,FC Famalicão,Ivan Zlobin,Bramkarz,7 mar 1997 (25),"1,91m",prawonożny,22 sie 2020,30 cze 2025,300000.0,liga nos,25
2796,FC Famalicão,Alexandre Penetra,Środkowy obrońca,9 wrz 2001 (21),"1,86m",prawonożny,1 sie 2021,30 cze 2026,3000000.0,liga nos,21
2797,FC Famalicão,Riccieli,Środkowy obrońca,17 wrz 1998 (24),"1,84m",prawonożny,23 lip 2019,30 cze 2027,1500000.0,liga nos,24
2798,FC Famalicão,Enea Mihaj,Środkowy obrońca,5 lip 1998 (24),"1,86m",prawonożny,15 sie 2022,30 cze 2025,1000000.0,liga nos,24
2799,FC Famalicão,Diogo Queirós,Środkowy obrońca,5 sty 1999 (24),"1,85m",prawonożny,6 paź 2020,30 cze 2023,800000.0,liga nos,24
2800,FC Famalicão,Otavio,Środkowy obrońca,21 kwi 2002 (20),"1,87m",lewonożny,16 sty 2023,30 cze 2023,100000.0,liga nos,20
2801,FC Famalicão,Francisco Moura,Lewy obrońca,16 sie 1999 (23),"1,81m",lewonożny,23 sie 2022,30 cze 2023,3000000.0,liga nos,23
2802,FC Famalicão,Rúben Lima,Lewy obrońca,3 paź 1989 (33),"1,77m",lewonożny,3 lip 2021,30 cze 2024,200000.0,liga nos,33
2803,FC Famalicão,Martín Aguirregabiria,Prawy obrońca,10 maj 1996 (26),"1,80m",prawonożny,18 lip 2022,30 cze 2025,2500000.0,liga nos,26
2804,FC Famalicão,Hernán de la Fuente,Prawy obrońca,7 sty 1997 (26),"1,78m",prawonożny,13 sie 2021,30 cze 2024,1000000.0,liga nos,26
2805,FC Famalicão,Gustavo Assunção,Defensywny pomocnik,30 mar 2000 (22),"1,78m",prawonożny,1 lip 2019,30 cze 2025,3000000.0,liga nos,22
2806,FC Famalicão,Santiago Colombatto,Defensywny pomocnik,17 sty 1997 (26),"1,80m",lewonożny,2 sie 2022,30 cze 2023,3000000.0,liga nos,26
2807,FC Famalicão,Pelé,Defensywny pomocnik,29 wrz 1991 (31),"1,82m",prawonożny,5 sie 2022,30 cze 2023,1000000.0,liga nos,31
2808,FC Famalicão,André Simões,Defensywny pomocnik,16 gru 1989 (33),"1,77m",prawonożny,1 lip 2022,30 cze 2025,300000.0,liga nos,33
2809,FC Famalicão,Zaydou Youssouf,Środkowy pomocnik,11 lip 1999 (23),"1,82m",lewonożny,4 sie 2022,30 cze 2026,3000000.0,liga nos,23
2810,FC Famalicão,Pedro Brazão,Ofensywny pomocnik,30 gru 2002 (20),"1,78m",lewonożny,18 sie 2021,30 cze 2026,2000000.0,liga nos,20
2811,FC Famalicão,Iván Jaime,Ofensywny pomocnik,26 wrz 2000 (22),"1,80m",prawonożny,23 wrz 2020,30 cze 2025,800000.0,liga nos,22
2812,FC Famalicão,Gustavo Sá,Ofensywny pomocnik,11 lis 2004 (18),"1,86m",prawonożny,1 lip 2022,30 cze 2025,800000.0,liga nos,18
2813,FC Famalicão,David Tavares,Ofensywny pomocnik,19 mar 1999 (23),"1,90m",lewonożny,1 lip 2021,30 cze 2026,400000.0,liga nos,23
2814,FC Famalicão,Puma ,Lewy napastnik,19 cze 1998 (24),"1,80m",lewonożny,15 sie 2022,30 cze 2026,1500000.0,liga nos,24
2815,FC Famalicão,Alexandru Dobre,Lewy napastnik,30 sie 1998 (24),"1,85m",obunożny,8 sty 2023,30 cze 2023,1200000.0,liga nos,24
2816,FC Famalicão,Ivo Rodrigues,Prawy napastnik,30 mar 1995 (27),"1,80m",prawonożny,15 sty 2021,30 cze 2024,1500000.0,liga nos,27
2817,FC Famalicão,Junior Kadile,Prawy napastnik,16 gru 2002 (20),"1,82m",prawonożny,15 lip 2022,30 cze 2023,600000.0,liga nos,20
2818,FC Famalicão,Leandro Sanca,Prawy napastnik,4 sty 2000 (23),"1,84m",prawonożny,13 sty 2023,30 cze 2023,400000.0,liga nos,23
2819,FC Famalicão,Théo Fonseca,Prawy napastnik,11 cze 2000 (22),"1,78m",prawonożny,1 lip 2022,30 cze 2025,200000.0,liga nos,22
2820,FC Famalicão,Jhonder Cádiz,Środkowy napastnik,29 lip 1995 (27),"1,90m",prawonożny,31 sty 2022,30 cze 2023,1500000.0,liga nos,27
2821,FC Famalicão,Rui Fonte,Środkowy napastnik,23 kwi 1990 (32),"1,80m",prawonożny,1 lip 2022,30 cze 2024,800000.0,liga nos,32
2822,FC Famalicão,Pablo,Środkowy napastnik,2 sty 2004 (19),"1,84m",prawonożny,1 sty 2023,30 cze 2027,300000.0,liga nos,19
2823,Vitoria Guimarães SC,Bruno Varela,Bramkarz,4 lis 1994 (28),"1,91m",prawonożny,19 sie 2020,30 cze 2024,4000000.0,liga nos,28
2824,Vitoria Guimarães SC,Celton Biai,Bramkarz,13 sie 2000 (22),"1,86m",prawonożny,1 lip 2022,30 cze 2024,500000.0,liga nos,22
2825,Vitoria Guimarães SC,André Amaro,Środkowy obrońca,13 sie 2002 (20),"1,88m",prawonożny,16 mar 2021,30 cze 2025,4000000.0,liga nos,20
2826,Vitoria Guimarães SC,Jorge Fernandes,Środkowy obrońca,2 kwi 1997 (25),"1,91m",prawonożny,4 sie 2020,30 cze 2025,2000000.0,liga nos,25
2827,Vitoria Guimarães SC,Mikel Villanueva,Środkowy obrońca,14 kwi 1993 (29),"1,92m",lewonożny,1 lip 2022,30 cze 2025,1500000.0,liga nos,29
2828,Vitoria Guimarães SC,Mamadou Tounkara,Środkowy obrońca,14 gru 2001 (21),"1,92m",prawonożny,1 lip 2022,30 cze 2025,400000.0,liga nos,21
2829,Vitoria Guimarães SC,Ryoya Ogawa,Lewy obrońca,24 lis 1996 (26),"1,83m",lewonożny,1 lip 2022,30 cze 2023,800000.0,liga nos,26
2830,Vitoria Guimarães SC,Hélder Sá,Lewy obrońca,10 lis 2002 (20),"1,87m",lewonożny,1 lip 2021,30 cze 2025,700000.0,liga nos,20
2831,Vitoria Guimarães SC,Afonso Freitas,Lewy obrońca,7 kwi 2000 (22),"1,81m",lewonożny,1 lip 2022,30 cze 2025,500000.0,liga nos,22
2832,Vitoria Guimarães SC,Maga,Prawy obrońca,16 lis 2002 (20),"1,75m",prawonożny,1 sty 2022,30 cze 2025,2000000.0,liga nos,20
2833,Vitoria Guimarães SC,Zé Carlos,Prawy obrońca,30 paź 2001 (21),"1,72m",prawonożny,25 sie 2022,30 cze 2023,1000000.0,liga nos,21
2834,Vitoria Guimarães SC,Bruno Gaspar,Prawy obrońca,21 kwi 1993 (29),"1,80m",prawonożny,31 sty 2022,30 cze 2026,600000.0,liga nos,29
2835,Vitoria Guimarães SC,Ibrahima Bamba,Defensywny pomocnik,22 kwi 2002 (20),"1,84m",prawonożny,1 lut 2022,30 cze 2026,3500000.0,liga nos,20
2836,Vitoria Guimarães SC,Tomás Händel ,Defensywny pomocnik,27 lis 2000 (22),"1,80m",lewonożny,1 lip 2021,30 cze 2026,3000000.0,liga nos,22
2837,Vitoria Guimarães SC,Matheus Índio,Defensywny pomocnik,27 sie 1999 (23),"1,82m",prawonożny,1 lip 2022,30 cze 2025,500000.0,liga nos,23
2838,Vitoria Guimarães SC,André André,Środkowy pomocnik,26 sie 1989 (33),"1,74m",prawonożny,4 lip 2018,30 cze 2024,1500000.0,liga nos,33
2839,Vitoria Guimarães SC,Nicolas Janvier,Środkowy pomocnik,11 sie 1998 (24),"1,72m",prawonożny,1 lip 2020,30 cze 2024,800000.0,liga nos,24
2840,Vitoria Guimarães SC,Tiago Silva,Ofensywny pomocnik,2 cze 1993 (29),"1,72m",prawonożny,7 sie 2021,30 cze 2026,1500000.0,liga nos,29
2841,Vitoria Guimarães SC,Dani Silva,Ofensywny pomocnik,11 kwi 2000 (22),"1,80m",prawonożny,1 lip 2022,30 cze 2024,300000.0,liga nos,22
2842,Vitoria Guimarães SC,Nélson Luz,Lewy napastnik,4 lut 1998 (24),"1,77m",lewonożny,1 sty 2022,30 cze 2025,1000000.0,liga nos,24
2843,Vitoria Guimarães SC,Mikey Johnston,Lewy napastnik,19 kwi 1999 (23),"1,76m",lewonożny,1 wrz 2022,30 cze 2023,800000.0,liga nos,23
2844,Vitoria Guimarães SC,Jota Silva,Lewy napastnik,1 sie 1999 (23),"1,79m",prawonożny,1 lip 2022,30 cze 2025,750000.0,liga nos,23
2845,Vitoria Guimarães SC,Rúben Lameiras,Prawy napastnik,22 gru 1994 (28),"1,74m",lewonożny,8 sty 2021,30 cze 2024,1500000.0,liga nos,28
2846,Vitoria Guimarães SC,André Silva,Środkowy napastnik,3 cze 1997 (25),"1,81m",lewonożny,15 lip 2022,30 cze 2026,2000000.0,liga nos,25
2847,Vitoria Guimarães SC,Anderson Silva,Środkowy napastnik,21 lis 1997 (25),"1,86m",prawonożny,1 lip 2022,30 cze 2025,1500000.0,liga nos,25
2848,Vitoria Guimarães SC,Alisson Safira,Środkowy napastnik,17 mar 1995 (27),"1,85m",prawonożny,1 wrz 2022,30 cze 2025,400000.0,liga nos,27
2849,Gil Vicente FC,Andrew ,Bramkarz,1 lip 2001 (21),"1,89m",prawonożny,20 lip 2021,30 cze 2026,2000000.0,liga nos,21
2850,Gil Vicente FC,Stanislav Kritsyuk,Bramkarz,1 gru 1990 (32),"1,92m",prawonożny,1 lip 2022,30 cze 2025,1500000.0,liga nos,32
2851,Gil Vicente FC,Brian Araújo,Bramkarz,29 kwi 2000 (22),"1,89m",prawonożny,1 lip 2019,30 cze 2025,200000.0,liga nos,22
2852,Gil Vicente FC,Lucas Cunha,Środkowy obrońca,23 sty 1997 (25),"1,86m",prawonożny,1 lip 2021,30 cze 2024,2500000.0,liga nos,25
